index,event_id,minute,second,team_id,player_id,x,y,end_x,end_y,type_display_name,outcome_type_display_name,period_display_name,player_name,Position
472,156,28,11,Real Madrid,337879,15.7,22.6,21.3,6.7,Pass,Successful,FirstHalf,Eder Militao,CB
473,157,28,13,Real Madrid,106883,15.4,13.6,4.3,35.3,Pass,Successful,FirstHalf,Dani Carvajal,RB
474,158,28,17,Real Madrid,73798,5.8,51,13.1,84.2,Pass,Successful,FirstHalf,Thibaut Courtois,GK
475,159,28,20,Real Madrid,39722,18.8,91.7,20.5,92.3,Pass,Unsuccessful,FirstHalf,David Alaba,CB
476,356,28,20,Manchester City,315227,77.3,5.9,,,BlockedPass,Successful,FirstHalf,Erling Haaland,FWD
477,161,28,32,Real Madrid,369109,27.4,100,38.7,96.4,Pass,Successful,FirstHalf,Eduardo Camavinga,LB
478,162,28,34,Real Madrid,337782,38.7,96.4,41.1,88.6,Pass,Successful,FirstHalf,Vinicius Junior,FWD
479,163,28,35,Real Madrid,347862,40.8,90.8,38.8,100,Pass,Unsuccessful,FirstHalf,Rodrygo,FWD
480,419,34,42,Manchester City,113069,54.6,96.1,,,Aerial,Unsuccessful,FirstHalf,Jack Grealish,LM
481,358,28,38,Manchester City,136741,57,0,38.7,36.4,Pass,Successful,FirstHalf,Bernardo Silva,RM
482,359,28,44,Manchester City,313171,38.9,47.2,31.3,60,Pass,Successful,FirstHalf,Ruben Dias,CB
483,360,28,46,Manchester City,297390,30.2,58.4,29.8,40.4,Pass,Successful,FirstHalf,Manuel Akanji,LB
484,361,28,47,Manchester City,303139,29.8,40.4,3.4,38.9,Pass,Successful,FirstHalf,Hernandez Rodri,DM
485,362,28,51,Manchester City,121774,3.5,43.6,38.6,97.1,Pass,Successful,FirstHalf,Moraes Ederson ,GK
486,363,28,55,Manchester City,313171,39.8,95.4,,,Aerial,Successful,FirstHalf,Ruben Dias,CB
487,165,28,55,Real Madrid,106883,60.2,4.6,,,Aerial,Unsuccessful,FirstHalf,Dani Carvajal,RB
488,364,28,55,Manchester City,313171,38.6,97.1,40.3,96.2,Pass,Unsuccessful,FirstHalf,Ruben Dias,CB
489,166,28,55,Real Madrid,106883,58.9,6.3,,,BallTouch,Successful,FirstHalf,Dani Carvajal,RB
490,366,29,21,Manchester City,297390,38.7,100,58.5,77.9,Pass,Successful,FirstHalf,Manuel Akanji,LB
491,367,29,22,Manchester City,315227,58.5,77.9,,,BallTouch,Unsuccessful,FirstHalf,Erling Haaland,FWD
492,168,29,24,Real Madrid,31772,49.4,26.3,,,Foul,Successful,FirstHalf,Toni Kroos,CM
493,368,29,24,Manchester City,315227,50.6,73.7,,,Foul,Unsuccessful,FirstHalf,Erling Haaland,FWD
494,169,29,35,Real Madrid,20874,47.8,40.4,48,72.8,Pass,Successful,FirstHalf,Luka Modric,CM
495,170,29,40,Real Madrid,369109,38.9,71.6,14.1,49.6,Pass,Successful,FirstHalf,Eduardo Camavinga,LB
496,171,29,47,Real Madrid,73798,15.2,42.4,45.5,55.4,Pass,Successful,FirstHalf,Thibaut Courtois,GK
497,172,29,49,Real Madrid,20874,45.1,54.5,,,Aerial,Successful,FirstHalf,Luka Modric,CM
498,369,29,49,Manchester City,303139,54.9,45.5,,,Aerial,Unsuccessful,FirstHalf,Hernandez Rodri,DM
499,173,29,49,Real Madrid,20874,45.5,55.4,61.7,65.8,Pass,Unsuccessful,FirstHalf,Luka Modric,CM
500,370,29,51,Manchester City,69778,42,33.8,,,BallRecovery,Successful,FirstHalf,Kyle Walker,RB
501,371,29,52,Manchester City,69778,41.8,33.8,46.9,43.3,Pass,Successful,FirstHalf,Kyle Walker,RB
502,372,29,52,Manchester City,303139,46.9,43.3,61.3,38.6,Pass,Unsuccessful,FirstHalf,Hernandez Rodri,DM
503,174,29,54,Real Madrid,39722,38.1,60.4,41.3,54.1,Pass,Successful,FirstHalf,David Alaba,CB
504,175,29,56,Real Madrid,31772,41.3,54.1,,,BallRecovery,Successful,FirstHalf,Toni Kroos,CM
505,176,29,56,Real Madrid,31772,41.3,54.1,36.9,63,Pass,Successful,FirstHalf,Toni Kroos,CM
506,177,29,58,Real Madrid,39722,34.7,63.8,,,Dispossessed,Successful,FirstHalf,David Alaba,CB
507,373,29,58,Manchester City,136741,65.3,36.2,,,Tackle,Successful,FirstHalf,Bernardo Silva,RM
508,374,29,59,Manchester City,77464,67.2,51.6,,,BallRecovery,Successful,FirstHalf,Ilkay Gundogan,AM
509,375,29,59,Manchester City,77464,67.2,51.8,86.6,70.4,Pass,Unsuccessful,FirstHalf,Ilkay Gundogan,AM
510,178,30,2,Real Madrid,337879,15.4,29.2,,,BallRecovery,Successful,FirstHalf,Eder Militao,CB
511,222,34,42,Real Madrid,106883,45.4,4.2,,,Interception,Successful,FirstHalf,Dani Carvajal,RB
512,179,30,2,Real Madrid,337879,14.5,29.7,4,50.1,Pass,Unsuccessful,FirstHalf,Eder Militao,CB
513,180,30,3,Real Madrid,337879,12.8,29.6,,,Foul,Successful,FirstHalf,Eder Militao,CB
514,376,30,3,Manchester City,315227,87.2,70.4,,,Foul,Unsuccessful,FirstHalf,Erling Haaland,FWD
515,182,30,41,Real Madrid,31772,15,25.9,24,18.9,Pass,Successful,FirstHalf,Toni Kroos,CM
516,183,30,44,Real Madrid,337879,32.9,22.9,73.1,45.9,Pass,Unsuccessful,FirstHalf,Eder Militao,CB
517,377,30,47,Manchester City,313171,28.8,55.2,39.4,38.8,Pass,Successful,FirstHalf,Ruben Dias,CB
518,378,30,49,Manchester City,101374,39.4,38.8,,,BallRecovery,Successful,FirstHalf,John Stones,DM
519,379,30,52,Manchester City,101374,53.3,40.9,60.5,52.8,Pass,Unsuccessful,FirstHalf,John Stones,DM
520,184,30,53,Real Madrid,31772,41.5,44.2,,,BallRecovery,Successful,FirstHalf,Toni Kroos,CM
521,185,30,57,Real Madrid,31772,53.4,59.7,54.9,74.4,Pass,Successful,FirstHalf,Toni Kroos,CM
522,186,30,59,Real Madrid,20874,56.5,76.9,62.6,92.2,Pass,Successful,FirstHalf,Luka Modric,CM
523,187,31,2,Real Madrid,14296,62.7,92.8,65.6,85.6,Pass,Successful,FirstHalf,Karim Benzema,FWD
524,188,31,3,Real Madrid,337782,61.5,88.6,65.4,89.6,Pass,Unsuccessful,FirstHalf,Vinicius Junior,FWD
525,380,31,3,Manchester City,136741,38,11.2,,,BallTouch,Successful,FirstHalf,Bernardo Silva,RM
526,189,31,5,Real Madrid,14296,64.6,89.8,,,Dispossessed,Successful,FirstHalf,Karim Benzema,FWD
527,383,31,6,Manchester City,69778,35.3,6.4,57.1,3.7,Pass,Unsuccessful,FirstHalf,Kyle Walker,RB
528,190,31,9,Real Madrid,369109,43.8,94.4,,,BallRecovery,Successful,FirstHalf,Eduardo Camavinga,LB
529,191,31,10,Real Madrid,369109,40.4,91.6,40.9,81.1,Pass,Successful,FirstHalf,Eduardo Camavinga,LB
530,192,31,11,Real Madrid,31772,40.9,81.1,54,93.3,Pass,Successful,FirstHalf,Toni Kroos,CM
531,193,31,13,Real Madrid,20874,54,93.3,42.1,91.7,Pass,Successful,FirstHalf,Luka Modric,CM
532,194,31,14,Real Madrid,369109,42.1,91.7,54,86.6,Pass,Successful,FirstHalf,Eduardo Camavinga,LB
533,195,31,16,Real Madrid,347862,55.1,87.2,58.7,88.2,Pass,Unsuccessful,FirstHalf,Rodrygo,FWD
534,384,31,16,Manchester City,313171,39.1,16.3,,,BallTouch,Successful,FirstHalf,Ruben Dias,CB
535,196,31,20,Real Madrid,337782,90,68.2,,,Dispossessed,Successful,FirstHalf,Vinicius Junior,FWD
536,385,31,20,Manchester City,69778,10,31.8,,,Tackle,Successful,FirstHalf,Kyle Walker,RB
537,386,31,21,Manchester City,69778,9.8,32.2,,,BallRecovery,Successful,FirstHalf,Kyle Walker,RB
538,387,31,23,Manchester City,69778,9.8,32.2,14.3,28.1,Pass,Successful,FirstHalf,Kyle Walker,RB
539,388,31,23,Manchester City,303139,14.3,28.1,23.2,43.9,Pass,Successful,FirstHalf,Hernandez Rodri,DM
540,389,31,25,Manchester City,77464,23.2,43.9,,,BallTouch,Successful,FirstHalf,Ilkay Gundogan,AM
541,390,31,26,Manchester City,297390,18.2,51.5,39.8,85.8,Pass,Successful,FirstHalf,Manuel Akanji,LB
542,391,31,34,Manchester City,113069,70.9,91.4,73.7,73.4,Pass,Successful,FirstHalf,Jack Grealish,LM
543,392,31,42,Manchester City,73084,69.4,68.7,71.5,75.3,Pass,Successful,FirstHalf,Kevin De-Bruyne,AM
544,393,31,45,Manchester City,77464,71.5,75.3,65,60.3,Pass,Successful,FirstHalf,Ilkay Gundogan,AM
545,394,31,47,Manchester City,303139,65,60.3,64.7,40.7,Pass,Successful,FirstHalf,Hernandez Rodri,DM
546,395,31,50,Manchester City,101374,65.3,36.8,74.3,6.7,Pass,Successful,FirstHalf,John Stones,DM
547,396,31,57,Manchester City,136741,73.4,16.9,70.1,31.7,Pass,Successful,FirstHalf,Bernardo Silva,RM
548,397,32,1,Manchester City,303139,74.1,43.6,70.5,71.9,Pass,Successful,FirstHalf,Hernandez Rodri,DM
549,398,32,5,Manchester City,297390,73.2,65.1,78.8,62.1,Pass,Successful,FirstHalf,Manuel Akanji,LB
550,399,32,6,Manchester City,315227,78.8,62.1,79.8,70.7,Pass,Successful,FirstHalf,Erling Haaland,FWD
551,400,32,7,Manchester City,73084,79.8,70.7,81.5,69.8,Pass,Unsuccessful,FirstHalf,Kevin De-Bruyne,AM
552,197,32,7,Real Madrid,106883,22.7,30.3,,,BlockedPass,Successful,FirstHalf,Dani Carvajal,RB
553,198,32,8,Real Madrid,344644,28.8,28.1,,,BallRecovery,Successful,FirstHalf,Federico Valverde,MC
554,449,38,45,Manchester City,113069,38.3,64.4,,,BlockedPass,Successful,FirstHalf,Jack Grealish,LM
555,199,32,8,Real Madrid,344644,28.8,28.1,26.1,37.6,Pass,Successful,FirstHalf,Federico Valverde,MC
556,200,32,9,Real Madrid,31772,26.5,39.2,26.7,54,Pass,Successful,FirstHalf,Toni Kroos,CM
557,201,32,14,Real Madrid,20874,39.9,73.6,48.4,68.9,Pass,Successful,FirstHalf,Luka Modric,CM
558,202,32,20,Real Madrid,347862,65.8,91.2,87.7,64.3,Pass,Unsuccessful,FirstHalf,Rodrygo,FWD
559,401,32,22,Manchester City,121774,0,0,,,KeeperSweeper,Successful,FirstHalf,Moraes Ederson ,GK
560,402,32,22,Manchester City,121774,12.8,38.8,,,KeeperPickup,Successful,FirstHalf,Moraes Ederson ,GK
561,403,32,25,Manchester City,121774,12.8,38.8,26,55.8,Pass,Successful,FirstHalf,Moraes Ederson ,GK
562,404,32,26,Manchester City,313171,25.1,53.3,30.5,76.7,Pass,Successful,FirstHalf,Ruben Dias,CB
563,405,32,30,Manchester City,297390,35,76.4,37.2,63.5,Pass,Successful,FirstHalf,Manuel Akanji,LB
564,406,32,33,Manchester City,77464,37.7,63.9,37.1,79.1,Pass,Successful,FirstHalf,Ilkay Gundogan,AM
565,407,32,35,Manchester City,297390,38.5,78.2,42.7,98.3,Pass,Successful,FirstHalf,Manuel Akanji,LB
566,408,32,38,Manchester City,113069,42.5,97.5,34.4,79.4,Pass,Successful,FirstHalf,Jack Grealish,LM
567,409,32,41,Manchester City,297390,34.4,79.4,33.3,68.4,Pass,Successful,FirstHalf,Manuel Akanji,LB
568,410,32,44,Manchester City,313171,33.3,68.4,29.4,82.5,Pass,Successful,FirstHalf,Ruben Dias,CB
569,411,32,47,Manchester City,297390,27.1,76.2,6.6,66,Pass,Successful,FirstHalf,Manuel Akanji,LB
570,412,32,49,Manchester City,121774,7.2,66.2,56.8,68.7,Pass,Successful,FirstHalf,Moraes Ederson ,GK
571,413,32,53,Manchester City,315227,56.8,72.2,,,Aerial,Successful,FirstHalf,Erling Haaland,FWD
572,203,32,53,Real Madrid,39722,43.2,27.8,,,Aerial,Unsuccessful,FirstHalf,David Alaba,CB
573,414,32,53,Manchester City,315227,56.6,69,74.8,47.3,Pass,Unsuccessful,FirstHalf,Erling Haaland,FWD
574,204,32,58,Real Madrid,31772,27.7,48.7,,,BallRecovery,Successful,FirstHalf,Toni Kroos,CM
575,205,33,3,Real Madrid,31772,40.5,61.3,45.6,43.7,Pass,Successful,FirstHalf,Toni Kroos,CM
576,206,33,5,Real Madrid,344644,45.4,43.5,39.6,24.5,Pass,Successful,FirstHalf,Federico Valverde,MC
577,207,33,13,Real Madrid,337879,54.2,26.8,53.3,21.7,Pass,Successful,FirstHalf,Eder Militao,CB
578,208,33,15,Real Madrid,344644,52,23.7,41.9,31.2,Pass,Successful,FirstHalf,Federico Valverde,MC
579,209,33,17,Real Madrid,337879,42.7,34.8,45,42.9,Pass,Successful,FirstHalf,Eder Militao,CB
580,210,33,18,Real Madrid,31772,45,42.9,59.2,29,Pass,Successful,FirstHalf,Toni Kroos,CM
581,211,33,21,Real Madrid,20874,64.3,25,80.4,5.8,Pass,Successful,FirstHalf,Luka Modric,CM
582,212,33,23,Real Madrid,106883,79.3,5,80.8,13,Pass,Unsuccessful,FirstHalf,Dani Carvajal,RB
583,415,33,24,Manchester City,297390,11,85.2,,,Clearance,Successful,FirstHalf,Manuel Akanji,LB
584,213,33,27,Real Madrid,106883,83.5,15.6,,,CornerAwarded,Successful,FirstHalf,Dani Carvajal,RB
585,416,33,27,Manchester City,297390,16.5,84.4,,,CornerAwarded,Unsuccessful,FirstHalf,Manuel Akanji,LB
586,214,33,52,Real Madrid,20874,99.5,0.5,91.8,51.5,Pass,Successful,FirstHalf,Luka Modric,CM
587,215,33,54,Real Madrid,337879,90.7,54.4,86.8,89,Pass,Successful,FirstHalf,Eder Militao,CB
588,216,33,59,Real Madrid,337782,82.5,93.6,94.4,82.7,Pass,Successful,FirstHalf,Vinicius Junior,FWD
589,217,34,3,Real Madrid,14296,90,90.8,74.9,70.8,Pass,Successful,FirstHalf,Karim Benzema,FWD
590,218,34,6,Real Madrid,31772,76.2,69.6,,,ShotOnPost,Successful,FirstHalf,Toni Kroos,CM
591,418,34,38,Manchester City,121774,4.7,59.7,53.9,97.2,Pass,Unsuccessful,FirstHalf,Moraes Ederson ,GK
592,420,34,46,Manchester City,77464,46.1,95.1,30.1,90.6,Pass,Successful,FirstHalf,Ilkay Gundogan,AM
593,421,34,47,Manchester City,297390,30.2,90.2,32.8,76.8,Pass,Successful,FirstHalf,Manuel Akanji,LB
594,422,34,49,Manchester City,303139,32.8,76.8,18,70.1,Pass,Successful,FirstHalf,Hernandez Rodri,DM
595,423,34,51,Manchester City,313171,18,70.1,3.7,58.2,Pass,Successful,FirstHalf,Ruben Dias,CB
596,424,34,53,Manchester City,121774,3.4,58.2,6,84,Pass,Successful,FirstHalf,Moraes Ederson ,GK
597,425,34,55,Manchester City,313171,6,84,18.5,96.9,Pass,Successful,FirstHalf,Ruben Dias,CB
598,426,34,56,Manchester City,297390,18.5,96.9,27.9,91.5,Pass,Successful,FirstHalf,Manuel Akanji,LB
599,427,34,57,Manchester City,77464,27.9,91.5,23.1,77.7,Pass,Successful,FirstHalf,Ilkay Gundogan,AM
600,428,35,1,Manchester City,303139,22.4,65.3,32.5,50.6,Pass,Successful,FirstHalf,Hernandez Rodri,DM
601,429,35,7,Manchester City,101374,59.7,44.6,100,25.1,Pass,Unsuccessful,FirstHalf,John Stones,DM
602,223,35,23,Real Madrid,337879,5.3,39.2,4.4,52.4,Pass,Successful,FirstHalf,Eder Militao,CB
603,450,38,46,Manchester City,113069,43.8,65.1,,,Foul,Successful,FirstHalf,Jack Grealish,LM
604,224,35,26,Real Madrid,73798,7.7,49.7,19.2,52.6,Pass,Successful,FirstHalf,Thibaut Courtois,GK
605,225,35,27,Real Madrid,31772,18.8,52.8,15.4,22.7,Pass,Successful,FirstHalf,Toni Kroos,CM
606,226,35,32,Real Madrid,337879,28.5,12.8,28.4,3.8,Pass,Successful,FirstHalf,Eder Militao,CB
607,227,35,33,Real Madrid,106883,28.1,3.6,13.9,24,Pass,Successful,FirstHalf,Dani Carvajal,RB
608,228,35,36,Real Madrid,31772,13.9,24,26.1,36.5,Pass,Successful,FirstHalf,Toni Kroos,CM
609,229,35,39,Real Madrid,369109,26.7,30.4,28.5,5.3,Pass,Successful,FirstHalf,Eduardo Camavinga,LB
610,230,35,41,Real Madrid,106883,32.3,6.6,47.1,42.3,Pass,Unsuccessful,FirstHalf,Dani Carvajal,RB
611,431,35,43,Manchester City,101374,55.8,57.6,69.3,71.1,Pass,Successful,FirstHalf,John Stones,DM
612,432,35,44,Manchester City,136741,69.8,71.6,,,BallRecovery,Successful,FirstHalf,Bernardo Silva,RM
613,433,35,47,Manchester City,136741,71.1,75.9,73.2,96.6,Pass,Successful,FirstHalf,Bernardo Silva,RM
614,434,35,53,Manchester City,113069,75,90.6,58.8,89.6,Pass,Successful,FirstHalf,Jack Grealish,LM
615,435,35,55,Manchester City,297390,58.8,89.6,76.3,95,Pass,Successful,FirstHalf,Manuel Akanji,LB
616,657,60,26,Manchester City,113069,23.8,81.4,,,Foul,Successful,SecondHalf,Jack Grealish,LM
617,436,36,0,Manchester City,113069,85.3,77,87.3,62.3,Pass,Successful,FirstHalf,Jack Grealish,LM
618,437,36,2,Manchester City,77464,91.9,61.4,,,SavedShot,Successful,FirstHalf,Ilkay Gundogan,AM
619,231,36,2,Real Madrid,337879,5.3,41.8,,,Save,Successful,FirstHalf,Eder Militao,CB
620,438,36,4,Manchester City,136741,89.9,46.6,,,Goal,Successful,FirstHalf,Bernardo Silva,RM
621,232,37,23,Real Madrid,14296,50,49.9,32.9,32.3,Pass,Successful,FirstHalf,Karim Benzema,FWD
622,233,37,23,Real Madrid,337879,31.3,38.6,62.5,9.1,Pass,Unsuccessful,FirstHalf,Eder Militao,CB
623,439,37,23,Manchester City,297390,32.9,85.1,,,BallTouch,Successful,FirstHalf,Manuel Akanji,LB
624,440,37,26,Manchester City,121774,14.7,50.9,,,BallRecovery,Successful,FirstHalf,Moraes Ederson ,GK
625,441,37,30,Manchester City,121774,13.8,48.8,20.9,62.7,Pass,Successful,FirstHalf,Moraes Ederson ,GK
626,442,37,33,Manchester City,313171,21.3,62.6,4.6,35.9,Pass,Successful,FirstHalf,Ruben Dias,CB
627,443,37,36,Manchester City,121774,4.6,35.9,7.3,75.3,Pass,Successful,FirstHalf,Moraes Ederson ,GK
628,818,78,5,Manchester City,136741,74.1,2.7,,,TakeOn,Unsuccessful,SecondHalf,Bernardo Silva,RM
629,444,37,40,Manchester City,313171,7.5,75.3,11.7,90.9,Pass,Successful,FirstHalf,Ruben Dias,CB
630,445,37,42,Manchester City,297390,11.7,90.3,4,81.6,Pass,Successful,FirstHalf,Manuel Akanji,LB
631,446,37,43,Manchester City,313171,4,81.6,32,91.7,Pass,Unsuccessful,FirstHalf,Ruben Dias,CB
632,234,37,46,Real Madrid,31772,66.8,7.7,74.6,4.2,Pass,Successful,FirstHalf,Toni Kroos,CM
633,235,37,48,Real Madrid,344644,74.6,4.2,,,BallTouch,Unsuccessful,FirstHalf,Federico Valverde,MC
634,447,37,48,Manchester City,297390,26.4,96.6,35.2,100,Clearance,Successful,FirstHalf,Manuel Akanji,LB
635,237,37,57,Real Madrid,106883,64.5,0,59.7,14.5,Pass,Successful,FirstHalf,Dani Carvajal,RB
636,238,37,58,Real Madrid,31772,60.1,9.7,55,30.1,Pass,Successful,FirstHalf,Toni Kroos,CM
637,239,38,0,Real Madrid,337879,53.7,31.4,44.9,57.1,Pass,Successful,FirstHalf,Eder Militao,CB
638,240,38,2,Real Madrid,39722,44.4,56.9,45.9,83.3,Pass,Successful,FirstHalf,David Alaba,CB
639,241,38,7,Real Madrid,369109,58.9,77.5,66,78.3,Pass,Successful,FirstHalf,Eduardo Camavinga,LB
640,242,38,10,Real Madrid,20874,60.4,85,51.1,71.4,Pass,Successful,FirstHalf,Luka Modric,CM
641,595,78,5,Real Madrid,344644,25.9,97.3,,,Tackle,Successful,SecondHalf,Federico Valverde,MC
642,243,38,13,Real Madrid,31772,46.2,67.2,43.8,42.9,Pass,Successful,FirstHalf,Toni Kroos,CM
643,244,38,19,Real Madrid,337879,46.1,45.2,53.4,68.9,Pass,Successful,FirstHalf,Eder Militao,CB
644,245,38,21,Real Madrid,20874,47.2,70,42.1,80.2,Pass,Successful,FirstHalf,Luka Modric,CM
645,246,38,23,Real Madrid,39722,43.4,82.5,52.5,92.8,Pass,Successful,FirstHalf,David Alaba,CB
646,247,38,25,Real Madrid,369109,54.8,93.9,61.7,95.8,Pass,Successful,FirstHalf,Eduardo Camavinga,LB
647,248,38,27,Real Madrid,337782,61.7,95.8,60.1,90,Pass,Successful,FirstHalf,Vinicius Junior,FWD
648,249,38,28,Real Madrid,347862,60.1,90,47.5,95,Pass,Successful,FirstHalf,Rodrygo,FWD
649,250,38,29,Real Madrid,369109,46.1,94.5,40.5,80.8,Pass,Successful,FirstHalf,Eduardo Camavinga,LB
650,251,38,33,Real Madrid,31772,42.3,81,40.8,61.5,Pass,Successful,FirstHalf,Toni Kroos,CM
651,252,38,42,Real Madrid,20874,62.5,47.6,65.1,56.3,Pass,Successful,FirstHalf,Luka Modric,CM
652,253,38,43,Real Madrid,347862,64.8,53.7,63.3,41.8,Pass,Successful,FirstHalf,Rodrygo,FWD
653,254,38,45,Real Madrid,20874,63.3,41.8,63.7,36.5,Pass,Unsuccessful,FirstHalf,Luka Modric,CM
654,255,38,46,Real Madrid,347862,56.2,34.9,,,Foul,Unsuccessful,FirstHalf,Rodrygo,FWD
655,451,39,16,Manchester City,303139,47.8,68.7,37.1,31.7,Pass,Successful,FirstHalf,Hernandez Rodri,DM
656,452,39,19,Manchester City,69778,37.3,30.5,65.8,3.2,Pass,Successful,FirstHalf,Kyle Walker,RB
657,971,39,22,Manchester City,136741,72.1,4.9,,,TakeOn,Unsuccessful,FirstHalf,Bernardo Silva,RM
658,453,39,22,Manchester City,136741,69.8,5.6,,,Foul,Successful,FirstHalf,Bernardo Silva,RM
659,256,39,22,Real Madrid,369109,30.2,94.4,,,Foul,Unsuccessful,FirstHalf,Eduardo Camavinga,LB
660,454,40,18,Manchester City,73084,74.9,5.9,87.9,44.8,Pass,Unsuccessful,FirstHalf,Kevin De-Bruyne,AM
661,257,40,19,Real Madrid,347862,12.7,57.6,0,75.8,Clearance,Successful,FirstHalf,Rodrygo,FWD
662,258,40,22,Real Madrid,347862,8.1,61.8,,,CornerAwarded,Unsuccessful,FirstHalf,Rodrygo,FWD
663,455,40,22,Manchester City,73084,91.9,38.2,,,CornerAwarded,Successful,FirstHalf,Kevin De-Bruyne,AM
664,456,40,53,Manchester City,73084,99.5,0.5,88.4,46,Pass,Unsuccessful,FirstHalf,Kevin De-Bruyne,AM
665,259,40,55,Real Madrid,20874,10.8,50.4,32.5,55.2,Clearance,Successful,FirstHalf,Luka Modric,CM
666,465,60,26,Real Madrid,20874,76.2,18.6,,,Foul,Unsuccessful,SecondHalf,Luka Modric,CM
667,457,40,57,Manchester City,136741,68.4,43.1,80.4,19.6,Pass,Unsuccessful,FirstHalf,Bernardo Silva,RM
668,260,40,59,Real Madrid,106883,22.5,85.6,29.4,76.7,Pass,Successful,FirstHalf,Dani Carvajal,RB
669,262,41,1,Real Madrid,14296,30.5,80.6,,,BallRecovery,Successful,FirstHalf,Karim Benzema,FWD
670,261,41,1,Real Madrid,14296,29.6,78.3,32.3,82,Pass,Unsuccessful,FirstHalf,Karim Benzema,FWD
671,458,41,1,Manchester City,136741,72.2,18.5,,,BlockedPass,Successful,FirstHalf,Bernardo Silva,RM
672,263,41,3,Real Madrid,106883,35.6,94.5,69.5,89.5,Pass,Unsuccessful,FirstHalf,Dani Carvajal,RB
673,459,41,8,Manchester City,69778,19.6,10.7,,,BallRecovery,Successful,FirstHalf,Kyle Walker,RB
674,460,41,8,Manchester City,69778,19.5,10.7,6.4,46,Pass,Successful,FirstHalf,Kyle Walker,RB
675,461,41,11,Manchester City,121774,6.4,48.2,17.9,85.4,Pass,Successful,FirstHalf,Moraes Ederson ,GK
676,462,41,14,Manchester City,77464,17.9,85.4,32.4,86.4,Pass,Successful,FirstHalf,Ilkay Gundogan,AM
677,463,41,18,Manchester City,303139,36.7,98.9,33.2,98.4,Pass,Unsuccessful,FirstHalf,Hernandez Rodri,DM
678,264,41,18,Real Madrid,347862,61.6,3,,,BlockedPass,Successful,FirstHalf,Rodrygo,FWD
679,465,41,39,Manchester City,297390,40.2,100,51.9,66.2,Pass,Successful,FirstHalf,Manuel Akanji,LB
680,466,41,42,Manchester City,73084,51.9,66.2,60,23.5,Pass,Successful,FirstHalf,Kevin De-Bruyne,AM
681,467,41,49,Manchester City,136741,68.2,28.3,74.3,6.2,Pass,Successful,FirstHalf,Bernardo Silva,RM
682,468,41,52,Manchester City,69778,73.4,6.7,62.1,30.8,Pass,Successful,FirstHalf,Kyle Walker,RB
683,469,41,57,Manchester City,303139,65.4,34.4,61.9,22.9,Pass,Successful,FirstHalf,Hernandez Rodri,DM
684,470,41,59,Manchester City,69778,62.1,21.7,73.8,6.5,Pass,Successful,FirstHalf,Kyle Walker,RB
685,471,42,6,Manchester City,136741,76.6,26.2,85.6,11.9,Pass,Successful,FirstHalf,Bernardo Silva,RM
686,472,42,7,Manchester City,73084,85.6,11.9,70.7,25.7,Pass,Successful,FirstHalf,Kevin De-Bruyne,AM
687,473,42,9,Manchester City,303139,70.7,26,68.9,47,Pass,Successful,FirstHalf,Hernandez Rodri,DM
688,474,42,14,Manchester City,101374,74.1,25.3,81.6,7.1,Pass,Successful,FirstHalf,John Stones,DM
689,475,42,16,Manchester City,73084,81.6,7.1,69.2,25,Pass,Successful,FirstHalf,Kevin De-Bruyne,AM
690,476,42,20,Manchester City,303139,70.2,23.3,75.3,9.1,Pass,Successful,FirstHalf,Hernandez Rodri,DM
691,477,42,22,Manchester City,73084,74.8,11.5,69.4,22.3,Pass,Successful,FirstHalf,Kevin De-Bruyne,AM
692,478,42,23,Manchester City,303139,69.4,22.7,62.1,67.2,Pass,Successful,FirstHalf,Hernandez Rodri,DM
693,479,42,28,Manchester City,297390,62,66.5,61.7,50.3,Pass,Successful,FirstHalf,Manuel Akanji,LB
694,480,42,31,Manchester City,303139,64,51.5,69.7,70.7,Pass,Successful,FirstHalf,Hernandez Rodri,DM
695,481,42,32,Manchester City,101374,69.7,70.7,60.6,68.1,Pass,Successful,FirstHalf,John Stones,DM
696,482,42,35,Manchester City,297390,65.2,70.4,72.8,77,Pass,Successful,FirstHalf,Manuel Akanji,LB
697,483,42,37,Manchester City,77464,71.8,76.8,62.6,75.3,Pass,Successful,FirstHalf,Ilkay Gundogan,AM
698,484,42,39,Manchester City,297390,62.6,75.3,62.4,64.7,Pass,Successful,FirstHalf,Manuel Akanji,LB
699,485,42,43,Manchester City,303139,57.2,69.5,52.8,83.7,Pass,Successful,FirstHalf,Hernandez Rodri,DM
700,486,42,44,Manchester City,297390,52.8,83.7,62.2,92.4,Pass,Successful,FirstHalf,Manuel Akanji,LB
701,487,42,47,Manchester City,77464,57.8,96.3,51.6,75.3,Pass,Successful,FirstHalf,Ilkay Gundogan,AM
702,488,42,48,Manchester City,101374,51.6,75.3,38.3,90.9,Pass,Successful,FirstHalf,John Stones,DM
703,489,42,52,Manchester City,297390,37.4,73.2,54.4,47.9,Pass,Successful,FirstHalf,Manuel Akanji,LB
704,490,42,54,Manchester City,73084,54.9,48.2,87.6,59.9,Pass,Unsuccessful,FirstHalf,Kevin De-Bruyne,AM
705,266,42,57,Real Madrid,73798,12.9,38.2,,,KeeperPickup,Successful,FirstHalf,Thibaut Courtois,GK
706,267,42,58,Real Madrid,73798,12.9,38.2,30.4,32.9,Pass,Successful,FirstHalf,Thibaut Courtois,GK
